CompanyId,PersianYear,Return,Beta,Debt_to_total_assets_ratio,Operating_profit_to_sale,Fixed_asset_turnover,Return_from_market,Current_assets_ratio,Working_capital_return,Longterm_debt_to_equity_ratio,Return_ratio_without_risk,Profit_margin_growth_rate,Stock_market_value,Net_profit_to_sale,Net_profit_to_Gross_profit,Current_ratio,Net_working_capital,Operating_assets_Ratio,Total_asset_turnover,DPS,EPS_growth,Liquidity_ratios,ROA,Quick_Ratio,Average_payment_period,ROE,EPS,Total_income_growth,P_to_E,ROI,Capital,P_to_B,P_to_S,Cash_to_total_assets_ratio,Debt_to_equity_ratio,Equity_Ratio,DuPont_Ratio,Gross_profit_margin,Operating_profit_margin,Net_profit_margin,Sales_growth_rate,Current_debt_to_total_debt_Ratio,Cost_to_sales_ratio,Sale_to_current_assets,Operating_cash_flow_to_sales,Cash_flow_returns_to_sales,Profit_margin_before_interest_and_taxes,Net_return_on_working_capital,r_dicho,b_dicho
274,1393,-35.64727954,1.388479069,0.0,29753.0,1.88,-20.86124983,0.72,24.82,0.87,22,-0.62,323000000000.0,37287.0,33987.0,1.81,123406.0,0.0,0.96,300.0,-0.65,1.31,9.67,0.71,18.51,14.55,310.0,-0.65,8.68,12.12,120000.0,1.4,0.87,10.13,0.77,1.77,56.41,9.15,8.01,10.04,-15.92,92.06,5.65,1.29,32.31,5.45,12.82,24.82,-1,-1
289,1393,-37.12871285,-0.164798027,0.0,330645.0,1.97,-20.86124983,0.7,51.03,0.87,22,-0.18,2220000000000.0,234841.0,392716.0,2.09,479217.0,0.0,0.92,120.0,-0.62,1.32,16.84,0.87,257.65,25.42,469.0,-0.21,9.48,23.43,500000.0,2.3,1.74,2.69,0.46,1.46,68.43,30.66,25.81,18.33,-4.93,98.77,5.63,1.39,39.04,25.97,26.62,51.03,-1,-1
292,1393,-4.567307696,0.468190574,0.0,67539.0,3.47,-20.86124983,0.84,72.38,0.71,22,-0.04,476000000000.0,68098.0,78853.0,3.57,113670.0,0.0,1.17,1500.0,-0.2,2.6,40.62,2.09,78.46,55.51,1702.0,0.07,6.99,49.13,40000.0,3.38,2.43,34.41,0.33,1.33,75.27,40.21,34.44,34.73,16.6,95.83,6.52,1.32,20.4,32.29,41.85,72.38,-1,1
308,1393,-12.79664957,1.263436262,0.0,218618.0,5.13,-20.86124983,0.86,28.26,1.78,22,-0.1,770000000000.0,118452.0,288903.0,1.72,505222.0,0.0,0.9,110.0,-0.51,0.89,8.3,0.79,167.48,21.74,493.0,-0.51,6.51,11.76,360000.0,1.26,0.6,3.35,1.78,2.78,35.97,22.45,16.99,9.2,-6.64,91.12,6.81,1.01,18.65,17.41,18.12,28.79,-1,-1
309,1393,-12.00768493,0.042583164,0.0,45726.0,8.73,-20.86124983,0.89,18.5,1.46,22,-0.18,237000000000.0,22920.0,79973.0,1.84,134077.0,0.0,0.64,80.0,-0.44,-0.16,6.54,0.4,42.93,14.79,309.0,-0.44,10.35,10.78,74000.0,1.54,1.05,16.44,1.37,2.37,42.11,35.59,20.35,10.2,-1.13,95.95,16.84,0.7,32.93,31.98,21.74,18.4,-1,1
312,1393,47.3684211,1.438129193,0.0,798452.0,52.09,-20.86124983,0.78,110.74,1.84,22,0.6,4190000000000.0,1144397.0,1464214.0,1.34,1118489.0,0.0,1.35,1000.0,0.83,1.32,18.35,1.08,9.28,48.49,1271.0,0.83,3.66,29.16,900000.0,1.56,0.5,49.1,1.25,2.25,44.52,17.43,9.5,13.62,14.44,97.88,6.9,1.91,10.71,1.83,17.69,115.31,1,-1
313,1393,152.4774774,0.421948645,0.0,29341.0,14.42,-20.86124983,0.98,24.98,2.09,22,0.01,273000000000.0,19388.0,57712.0,1.99,79902.0,0.0,0.84,550.0,0.51,0.95,10.12,0.66,197.9,21.96,646.0,0.51,14.07,11.43,30000.0,1.85,1.69,5.63,0.67,1.67,59.91,35.86,18.23,12.05,50.26,81.89,15.76,1.0,18.64,0.32,18.34,24.98,1,1
322,1393,-29.52976425,0.050316612,0.0,117244.0,6.79,-20.86124983,0.86,43.76,2.49,22,-0.08,1140000000000.0,195131.0,261929.0,1.41,465699.0,0.0,0.87,500.0,0.09,0.75,10.12,0.53,260.11,34.63,1290.0,0.09,5.82,19.02,151200.0,1.82,0.68,4.75,2.48,3.48,28.76,15.7,7.03,11.7,13.35,89.19,9.27,0.91,9.06,0.58,14.85,43.76,-1,1
329,1393,55.36723163,1.250628286,0.0,1297133.0,11.11,-20.86124983,0.82,133.28,2.74,22,0.36,12400000000000.0,1081684.0,1479109.0,1.16,1191449.0,0.0,0.38,350.0,1.04,0.19,10.39,0.83,1341.04,35.66,721.0,1.03,11.48,14.79,1500000.0,3.67,2.83,2.59,2.28,3.28,30.46,37.58,32.96,27.48,46.27,97.39,8.84,0.5,34.25,0.12,44.01,117.7,1,-1
330,1393,-62.39999998,0.548971312,0.0,167359.0,4.31,-20.86124983,0.85,25.67,2.81,22,0.02,1180000000000.0,172016.0,154647.0,3.2,668641.0,0.0,0.52,570.0,-0.19,-0.47,14.26,0.82,238.42,36.3,716.0,0.14,6.85,19.84,240000.0,2.37,1.86,3.35,1.41,2.41,41.51,24.43,26.43,27.17,6.4,44.44,8.01,0.65,37.91,36.44,32.58,36.87,-1,1
332,1393,-14.53634082,0.719961931,0.0,173380.0,9.03,-20.86124983,0.91,23.35,0.92,22,-0.26,896000000000.0,137511.0,199587.0,2.88,619019.0,0.0,0.6,56.0,0.12,-0.75,13.39,0.71,136.88,22.0,550.0,0.12,6.51,16.45,250000.0,1.38,1.46,7.14,0.62,1.62,61.64,32.62,28.34,22.48,28.58,81.4,7.14,0.65,40.86,23.04,32.03,23.49,-1,1
340,1393,90.16625398,0.19666263,0.0,137938.0,41.36,-20.86124983,0.91,48.22,5.88,22,-0.23,1030000000000.0,78218.0,256470.0,1.11,168836.0,0.0,0.92,1752.0,-0.01,0.61,4.09,0.71,616.75,24.29,1448.0,-0.01,13.22,6.98,54000.0,3.03,0.59,2.31,4.98,5.98,16.72,14.64,7.87,4.46,15.65,97.63,7.02,0.96,3.08,5.25,14.72,49.28,1,1
351,1393,20.19230772,2.035276288,0.88,15655823.0,5.02,-20.86124983,0.75,-6.46,10.26,22,-4.37,33400000000000.0,5978319.0,24899459.0,0.93,-5772450.0,0.0,1.75,16.0,-6.24,0.87,6.27,0.64,110.9,58.4,498.0,-7.52,5.59,12.84,12000000.0,2.38,0.2,8.35,5.81,6.81,14.68,14.89,9.36,3.58,96.95,89.29,6.17,2.56,7.18,14.69,10.41,-58.2,-1,-1
358,1393,41.92139734,1.086551733,0.75,90505.0,5.5,-20.86124983,0.87,36.15,3.63,22,0.61,566000000000.0,49761.0,184265.0,1.21,156371.0,0.0,1.6,150.0,1.04,0.87,5.36,0.44,17.42,19.56,243.0,1.03,11.4,10.62,204120.0,2.08,0.38,3.3,3.01,4.01,24.95,12.4,6.09,3.35,33.17,93.75,7.74,1.71,13.74,-0.04,6.14,35.84,1,-1
360,1393,-19.76149917,0.093314644,0.52,-1064.0,1.77,-20.86124983,0.85,41.88,1.19,22,3.65,252000000000.0,37492.0,31465.0,2.1,111131.0,0.0,0.5,43.0,22.67,0.5,14.8,0.88,139.19,30.24,426.0,43.9,6.72,17.39,88000.0,1.77,2.0,15.07,0.74,1.74,57.42,24.95,-0.84,29.73,-22.07,95.46,13.21,0.6,69.77,-43.06,43.59,41.51,-1,1
362,1393,1.470588181,1.137728895,0.56,301545.0,10.67,-20.86124983,0.79,48.98,1.55,22,1.36,1660000000000.0,227609.0,708447.0,1.49,584152.0,0.0,2.32,169.0,2.91,1.35,9.93,0.74,149.37,23.13,446.0,2.88,4.16,14.07,893025.0,1.37,0.31,3.53,1.15,2.15,46.53,13.29,5.66,4.27,95.18,91.15,7.45,2.88,9.57,3.11,6.05,49.46,-1,-1
363,1393,36.34538147,0.89240841,0.57,53377.0,7.04,-20.86124983,0.86,3.93,2.38,22,-0.39,656000000000.0,21620.0,130509.0,3.24,700541.0,0.0,0.71,10.0,5.55,2.56,1.89,2.01,175.91,6.6,72.0,11.02,30.38,2.4,300000.0,1.72,0.81,7.02,2.15,3.15,31.78,16.14,6.6,2.67,27.63,38.15,7.65,0.8,37.11,7.81,9.98,3.92,1,1
367,1393,135.9430605,1.713294716,0.62,243371.0,7.68,-20.86124983,0.84,77.04,1.82,22,0.78,833000000000.0,213362.0,321312.0,2.02,384698.0,0.0,1.98,500.0,1.55,1.8,24.73,1.04,155.74,51.12,1524.0,1.55,3.9,37.86,140000.0,1.61,0.49,13.92,0.77,1.77,56.45,18.79,14.23,12.48,43.39,94.36,4.78,2.25,8.19,10.76,16.12,84.15,1,-1
368,1393,296.4285716,5.059995933,0.45,36518.0,3.26,-20.86124983,0.87,12.79,1.0,22,-0.4,322000000000.0,22181.0,64193.0,2.27,186722.0,0.0,1.04,215.0,-0.18,1.82,5.56,1.33,346.14,10.78,221.0,-0.18,14.57,6.98,100000.0,1.5,0.78,5.37,0.81,1.81,55.27,15.47,8.8,5.35,46.58,84.77,6.68,1.24,24.11,14.15,8.96,13.28,1,-1
370,1393,71.30434781,1.7242651,0.41,110674.0,6.15,-20.86124983,0.76,92.68,0.9,22,0.37,452000000000.0,104259.0,141794.0,2.14,142568.0,0.0,1.21,130.0,0.45,1.98,30.65,1.47,163.56,56.42,1226.0,1.47,4.34,37.23,85000.0,1.95,1.1,1.97,0.63,1.63,61.37,34.58,26.99,25.42,79.79,85.92,8.35,1.53,20.73,10.63,32.13,91.77,1,-1
372,1393,34.97267766,1.272617024,0.68,133043.0,4.04,-20.86124983,0.82,38.38,2.7,22,-0.18,496000000000.0,65938.0,256596.0,1.29,175992.0,0.0,1.91,150.0,0.01,1.08,6.6,0.61,93.66,19.49,309.0,0.01,7.54,10.21,213000.0,1.38,0.26,1.71,1.91,2.91,34.31,13.45,6.97,3.46,23.59,91.22,5.97,2.37,11.16,10.67,7.06,38.38,1,-1
374,1393,1.100000004,1.537012688,0.7,90145.0,11.71,-20.86124983,0.95,10.72,3.45,22,-0.6,552000000000.0,37792.0,171391.0,1.66,459789.0,0.0,1.89,12.0,0.95,1.33,3.31,0.67,103.87,11.93,119.0,1.94,14.71,5.1,315000.0,1.44,0.26,2.67,2.21,3.21,31.17,7.95,4.18,1.75,68.91,86.25,3.08,1.91,14.62,-2.99,4.84,10.72,-1,-1
375,1393,-37.6644737,1.425916801,0.64,29385.0,5.32,-20.86124983,0.83,20.23,3.55,22,-0.33,341000000000.0,27171.0,143714.0,1.35,170718.0,0.0,3.43,19.0,0.77,1.15,3.61,0.48,41.57,15.57,186.0,0.76,12.59,7.48,145705.0,1.82,0.13,3.2,3.26,4.26,23.47,5.57,1.14,1.05,54.95,80.6,2.06,3.89,5.65,0.13,1.26,20.23,-1,-1
377,1393,6.37e-08,0.51188191,0.59,63860.0,2.84,-20.86124983,0.73,12.39,1.71,22,-0.13,973000000000.0,22723.0,115166.0,1.39,204867.0,0.0,1.07,40.0,3.5,0.84,2.37,0.33,129.76,5.64,54.0,5.31,42.83,3.02,420741.0,2.05,0.95,0.63,1.26,2.26,44.2,11.27,6.25,2.22,59.33,91.18,5.72,1.36,41.18,11.23,9.74,12.15,-1,1
383,1393,-29.218107,1.860512113,0.44,20407.0,6.97,-20.86124983,0.68,48.18,0.83,22,-0.67,202000000000.0,21914.0,35559.0,1.73,46980.0,0.0,1.53,40.0,-0.5,1.49,12.43,1.07,83.31,21.47,398.0,-0.31,9.23,14.24,55000.0,1.89,0.75,10.2,0.83,1.83,54.01,13.19,7.57,8.13,107.51,96.05,5.62,2.04,20.41,3.0,12.2,47.66,-1,-1
427,1393,-0.173260143,0.013867417,0.59,92881.0,1.32,-20.86124983,0.64,98.89,2.1,22,-0.27,988000000000.0,88562.0,129586.0,1.71,75860.0,0.0,1.14,1200.0,-0.36,1.05,28.48,0.5,0.45,47.07,1771.0,-0.36,11.15,35.69,50000.0,5.73,2.78,14.2,0.77,1.77,56.46,36.41,26.1,24.89,1.02,80.38,9.7,1.95,14.05,21.39,29.34,98.89,-1,1
435,1393,-21.69312172,0.689943111,0.0,14015263.0,1.54,-20.86124983,0.46,983.7,0.97,22,-0.28,81300000000000.0,11342347.0,18057168.0,1.24,8456314.0,0.0,0.46,80.0,-0.17,0.69,10.97,0.5,255.11,18.71,324.0,-0.17,5.78,14.54,43400000.0,1.24,1.7,6.22,0.71,1.71,58.49,37.8,29.34,23.74,10.25,91.47,7.7,1.05,73.27,23.35,32.07,245.97,-1,1
436,1393,-32.97297298,0.608835023,0.51,28751864.0,1.85,-20.86124983,0.56,517.3,1.25,22,-0.21,96000000000000.0,23760731.0,32634169.0,1.18,14003528.0,53.73,0.62,450.0,-0.45,0.69,14.45,0.61,29.38,30.5,475.0,-0.23,4.04,17.3,50000000.0,1.14,0.94,4.0,1.14,2.14,46.72,31.99,28.19,23.3,4.85,92.81,6.06,1.13,49.02,25.2,34.07,499.17,-1,1
441,1393,-12.79833967,-0.009082825,0.46,2270656.0,3.47,-20.86124983,0.45,258.55,0.9,22,-0.45,35200000000000.0,1845042.0,2536841.0,1.18,1033043.0,84.32,0.84,180.0,-0.21,0.74,11.91,0.35,7.08,21.52,439.0,-0.21,14.34,16.42,5600000.0,3.7,2.7,2.22,0.77,1.77,56.56,19.41,17.37,14.12,11.77,97.25,1.23,1.71,32.14,13.33,18.71,258.55,-1,-1
442,1393,-46.07843139,0.118567919,0.66,11167660.0,5.41,-20.86124983,0.72,194.1,2.27,22,-0.35,33700000000000.0,9217992.0,13366978.0,1.08,2586373.0,63.43,0.95,1150.0,-0.43,0.63,18.23,0.51,28.12,40.33,1152.0,-0.43,3.65,31.42,8000000.0,1.62,0.7,2.3,1.68,2.68,37.31,27.76,23.19,19.14,-12.92,95.86,5.77,1.56,16.61,16.01,26.07,194.1,-1,1
443,1393,-48.94605217,3.838150811,0.71,1049729.0,11.13,-20.86124983,0.49,65.39,7.34,22,-0.64,17100000000000.0,425174.0,2270341.0,1.17,2185973.0,0.0,3.38,21.0,-0.95,0.99,3.46,0.65,32.73,13.78,218.0,-0.95,40.29,9.63,1942105.0,1.4,0.19,5.5,6.5,7.5,13.33,2.56,1.18,0.48,-20.81,74.91,0.94,13.07,2.19,6.5,1.48,-10.09,-1,-1
444,1393,-66.27078385,9.689311433,0.4,3680262.0,17.98,-20.86124983,0.69,36.16,0.72,22,-0.58,32900000000000.0,6754764.0,6063477.0,1.7,14044166.0,0.0,5.66,580.0,-0.86,1.67,12.64,1.1,5.84,20.22,675.0,-0.66,4.87,22.78,10000000.0,1.14,0.11,32.16,0.72,1.72,58.05,2.01,1.22,2.23,-17.75,96.06,0.8,8.88,3.31,0.32,2.51,35.28,-1,-1
445,1393,6.392694026,0.762635785,0.68,3364627.0,2.52,-20.86124983,0.85,88.22,2.13,22,-0.38,22400000000000.0,4317148.0,4611157.0,2.68,8081434.0,0.0,0.84,4500.0,-0.34,2.4,34.13,2.42,214.12,57.44,4544.0,-0.34,5.2,57.56,950000.0,2.18,2.11,40.8,0.97,1.97,50.76,43.34,31.62,40.57,5.87,98.79,14.1,1.22,8.93,28.18,44.04,88.25,-1,1
497,1393,3.717201069,0.260141303,0.53,544074.0,1.21,-20.86124983,0.56,185.94,1.24,22,0.07,2010000000000.0,567885.0,604039.0,3.15,478684.0,0.0,1.12,1500.0,0.35,2.24,47.67,0.86,38.04,61.94,1622.0,0.35,3.53,51.55,350000.0,1.99,1.5,10.15,0.25,1.25,80.12,45.11,40.64,42.41,20.06,89.17,4.62,1.91,26.14,42.09,43.69,166.95,-1,1
559,1393,-36.11111109,0.318468556,0.61,636516.0,3.87,-20.86124983,0.57,128.59,3.25,22,-0.38,4220000000000.0,708415.0,861593.0,1.07,404384.0,77.25,0.73,390.0,-0.23,0.56,6.67,0.35,12.88,23.03,372.0,-0.23,5.96,9.83,1903000.0,1.25,0.54,3.07,2.66,3.66,27.34,11.05,8.17,9.09,24.86,80.07,2.55,1.27,24.41,12.72,15.47,224.26,-1,1
563,1393,3.926940614,1.272164419,0.0,688061.0,5.05,-20.86124983,0.81,112.83,2.18,22,-0.12,3190000000000.0,499758.0,777317.0,1.7,494046.0,0.0,1.12,2300.0,-0.04,1.35,39.43,1.14,210.32,73.97,5552.0,0.16,2.87,48.15,200000.0,4.22,2.25,1.37,0.95,1.95,51.27,54.85,48.55,35.26,30.58,97.63,6.17,1.19,6.35,28.74,49.77,109.39,-1,-1
1,1394,17.57843927,0.421858874,0.92,65417.0,1.84,28.2857682,0.25,-4.31,15.36,20,-0.26,876000000000.0,70623.0,96056.0,0.3,-527413.0,0.0,1.09,2400.0,-0.42,0.23,8.73,0.11,84.01,53.91,2354.0,-0.42,12.4,43.71,30000.0,8.07,0.99,1.37,6.91,7.91,12.64,23.83,17.29,15.06,-48.24,97.75,3.63,2.63,6.4,24.01,17.13,-14.32,-1,1
2,1394,-13.91972679,0.875663722,0.0,15614.0,0.58,28.2857682,0.43,-8.49,1.34,20,0.06,248000000000.0,7277.0,33590.0,0.78,-41258.0,0.0,0.6,50.0,-0.83,0.74,4.16,0.63,192.63,9.7,48.0,-0.71,34.42,7.13,150000.0,1.4,1.1,7.27,1.28,2.28,43.86,14.94,6.94,3.24,13.74,93.87,7.99,1.58,66.69,13.04,7.41,-10.22,-1,1
3,1394,8.739255011,1.08257302,0.58,5417592.0,0.6,28.2857682,0.37,-48.87,1.54,20,-0.11,51100000000000.0,5973090.0,5553190.0,0.96,-880673.0,0.0,0.26,350.0,-0.57,0.35,10.38,0.64,262.33,21.63,349.0,-0.58,8.56,19.64,17100000.0,1.5,3.38,1.92,1.54,2.54,39.37,36.68,35.79,39.46,-38.97,95.73,1.1,0.82,112.95,40.35,39.46,-59.44,-1,-1
4,1394,-8.13186814,0.654841175,0.57,4475747.0,0.78,28.2857682,0.45,-46.19,1.61,20,-0.29,57600000000000.0,5990192.0,5907423.0,1.03,891407.0,0.0,0.28,220.0,-0.32,0.68,9.61,0.81,351.58,19.51,332.0,-0.32,7.23,15.96,24000000.0,1.82,3.31,0.7,1.13,2.13,47.03,33.91,25.69,34.38,-26.99,91.19,8.2,0.68,103.31,30.06,41.46,-167.94,-1,1
6,1394,-1.397205562,1.240107667,0.0,89275.0,2.49,28.2857682,0.89,19.43,0.27,20,-0.33,654000000000.0,89453.0,139232.0,12.1,470976.0,0.0,0.55,50.0,-0.15,7.66,15.55,8.19,421.98,17.28,441.0,-0.15,7.33,16.2,202500.0,1.22,2.08,0.34,0.12,1.12,89.09,44.24,28.37,28.42,12.06,75.36,15.87,0.6,64.34,11.21,28.42,19.43,-1,-1
10,1394,10.63829782,1.274641601,0.0,69599.0,1.85,28.2857682,0.64,33.67,0.53,20,-0.04,1710000000000.0,147353.0,126221.0,2.43,398156.0,0.0,0.67,75.0,-0.81,1.8,13.82,1.3,276.26,17.65,294.0,-0.53,11.63,17.93,500000.0,2.11,2.38,6.33,0.35,1.35,74.24,17.54,9.67,20.48,-16.26,98.88,7.9,1.06,69.5,20.32,20.92,33.67,-1,-1
15,1394,5.405405409,0.162060415,0.0,8759.0,1.78,28.2857682,0.78,14.98,0.4,20,0.1,200000000000.0,10358.0,27165.0,8.96,73796.0,0.0,0.91,200.0,0.34,0.0,9.55,4.71,155.74,11.84,207.0,0.34,19.35,11.01,50000.0,2.19,2.03,1.35,0.29,1.29,77.3,27.6,8.9,10.52,-6.49,68.22,10.88,1.16,50.8,11.68,12.63,14.98,-1,1
28,1394,35.58394174,0.252503888,0.0,129669.0,5.7,28.2857682,0.79,615.82,4.77,20,0.16,802000000000.0,110844.0,267960.0,1.08,50244.0,0.0,2.91,1160.0,0.16,1.02,14.93,0.66,73.36,53.25,1319.0,0.16,7.24,32.02,84000.0,3.69,0.37,5.9,2.87,3.87,25.86,12.41,6.0,5.13,-0.4,95.12,6.41,3.36,3.89,9.25,7.01,271.79,1,1
30,1394,37.83422456,1.105634053,0.0,71191.0,2.31,28.2857682,0.6,35.04,0.83,20,0.96,408000000000.0,39595.0,110056.0,1.46,121026.0,0.0,0.83,50.0,0.84,1.27,5.85,1.09,326.39,10.06,158.0,0.82,10.32,6.98,250000.0,1.0,0.68,10.86,0.74,1.74,57.44,19.54,12.64,7.03,-7.11,99.34,7.11,1.46,41.97,5.78,13.92,35.04,1,-1
31,1394,10.50000005,0.564728316,0.0,105643.0,7.46,28.2857682,0.89,52.91,5.01,20,-0.6,401000000000.0,65102.0,203414.0,1.14,71289.0,0.0,2.62,615.0,-0.58,1.01,9.63,0.64,110.82,35.13,801.0,-0.58,6.17,24.0,81180.0,2.94,0.23,1.51,4.23,5.23,19.12,11.48,5.96,3.67,-11.41,94.51,5.05,2.88,4.58,7.18,6.22,52.91,-1,1
35,1394,20.73170734,0.070696372,0.0,17893.0,3.35,28.2857682,0.84,31.06,1.09,20,2.56,797000000000.0,48355.0,84401.0,1.84,176971.0,0.0,1.15,150.0,-0.33,1.75,11.17,1.42,213.89,21.21,241.0,1.69,16.54,17.57,200000.0,3.17,1.6,37.3,0.88,1.88,53.12,16.9,3.58,9.68,2.16,95.11,13.36,1.29,40.06,-3.33,11.01,30.75,-1,1
38,1394,-28.76712329,-0.036911372,0.0,57498.0,1.78,28.2857682,0.62,31.34,1.07,20,0.9,621000000000.0,48523.0,107430.0,1.55,175265.0,0.0,0.97,200.0,0.15,1.4,5.64,1.29,253.53,11.33,161.0,0.15,12.85,8.94,300000.0,1.41,0.74,0.29,1.07,2.07,48.41,12.83,6.87,5.8,0.36,84.19,5.25,1.51,35.83,-12.06,8.64,31.0,-1,-1
52,1394,109.5864662,-0.149240333,0.0,142313.0,12.65,28.2857682,0.85,66.22,8.13,20,0.77,1080000000000.0,66606.0,183095.0,1.04,33891.0,0.0,2.23,310.0,7.53,0.93,6.35,0.5,63.04,27.23,341.0,5.99,16.24,9.83,195000.0,3.96,0.46,2.63,3.34,4.34,23.04,7.83,6.09,2.85,0.75,97.07,1.81,2.54,8.34,4.67,7.5,-2087.96,1,-1
56,1394,59.63855415,0.820520054,0.0,491720.0,1.9,28.2857682,0.57,62.78,1.03,20,0.6,2970000000000.0,475666.0,587056.0,2.15,819917.0,0.0,0.93,460.0,0.5,2.02,17.71,1.69,266.6,29.47,755.0,0.5,6.25,23.87,630000.0,1.65,1.2,0.83,0.44,1.44,69.22,23.62,19.79,19.14,-6.43,86.2,5.79,1.67,25.35,23.58,25.59,64.05,1,1
61,1394,47.59825323,-0.154395184,0.0,118050.0,11.52,28.2857682,0.92,217.33,7.6,20,0.57,376000000000.0,63404.0,287499.0,1.09,57452.0,0.0,1.88,600.0,0.82,1.05,8.13,0.96,171.47,75.86,1811.0,0.82,5.93,18.33,35000.0,3.39,0.26,1.84,7.6,8.6,11.63,19.64,8.06,4.33,10.95,98.18,11.62,1.88,2.39,3.23,8.26,217.33,1,-1
62,1394,57.97358583,0.530341334,0.0,354362.0,1.72,28.2857682,0.45,-1.29,15.92,20,-0.28,1460000000000.0,16517.0,954507.0,0.6,-1143422.0,0.0,0.87,65.0,-0.86,0.41,2.79,0.25,88.73,29.82,68.0,-0.8,89.31,3.59,240000.0,3.76,0.43,7.3,15.92,16.92,5.91,27.85,10.34,0.48,4.19,81.69,18.13,1.87,7.0,13.05,9.75,-1.29,1,1
73,1394,24.0442882,-0.104068415,0.0,648.0,0.6,28.2857682,0.64,142.47,1.39,20,1.0,896000000000.0,50806.0,10026.0,1.39,52491.0,0.0,0.32,250.0,0.6,0.28,17.83,0.64,620.39,37.4,508.0,1.46,17.63,28.92,100000.0,5.76,9.81,2.54,0.9,1.9,52.7,10.98,0.71,55.62,-5.63,97.63,10.27,0.48,109.47,12.18,60.28,136.66,-1,-1
96,1394,-18.84816755,0.961233599,0.0,-4584.0,0.0,28.2857682,0.51,0.22,5.37,20,-0.41,299000000000.0,-376.0,17330.0,0.71,-120720.0,0.0,0.45,10.0,-1.01,0.57,1.88,0.46,325.22,7.63,-15.0,-1.01,-199.47,6.14,100000.0,2.07,1.23,11.06,3.84,4.84,20.64,7.1,-1.88,-0.15,-28.49,96.61,8.98,0.97,10.24,-6.81,2.17,0.23,-1,1
107,1394,-27.2151899,0.631730935,0.51,1830375.0,3.64,28.2857682,0.8,56.38,2.57,20,0.18,6630000000000.0,1161482.0,2480848.0,2.2,2339323.0,0.0,1.18,1000.0,-0.74,1.81,20.76,1.49,252.49,55.99,1161.0,0.03,5.71,25.99,1000000.0,2.85,1.0,8.21,1.57,2.57,38.89,37.54,27.7,17.57,-13.02,63.43,9.8,1.54,15.05,22.63,29.55,54.41,-1,1
108,1394,-3.737259358,0.726477889,0.67,5000055.0,5.01,28.2857682,0.68,124.95,4.95,20,-0.16,21000000000000.0,2918310.0,5422307.0,1.12,1588028.0,0.0,0.6,1450.0,-0.68,0.7,13.09,0.42,385.95,48.38,1459.0,-0.33,7.19,16.6,2000000.0,2.96,1.58,2.67,2.88,3.88,25.8,40.86,37.68,21.99,-22.23,82.02,5.25,0.9,15.07,55.77,41.82,215.17,-1,1
112,1394,32.06650834,0.776042595,0.65,471016.0,1.72,28.2857682,0.59,177.1,2.22,20,-0.09,2660000000000.0,405943.0,510559.0,1.73,202716.0,0.0,0.93,1950.0,-0.07,1.44,40.52,1.07,34.7,61.31,1933.0,-0.07,6.56,50.57,210000.0,4.07,2.86,48.25,0.5,1.5,66.58,54.76,50.52,43.54,4.78,84.94,4.24,1.93,22.53,51.64,56.48,176.8,-1,1
115,1394,110.7142857,-0.159983631,0.8,21890.0,2.59,28.2857682,0.74,-26.82,5.69,20,0.72,454000000000.0,8537.0,57110.0,1.0,-533.0,0.0,1.39,249.0,0.4,0.83,5.96,0.76,154.51,26.3,277.0,0.4,53.31,9.85,30713.0,9.71,1.63,1.78,5.69,6.69,14.95,20.49,7.85,3.06,-18.37,94.51,12.75,2.24,11.02,24.76,5.46,-28.95,1,-1
116,1394,-10.20307088,0.471917365,0.66,3496878.0,0.91,28.2857682,0.79,73.28,2.4,20,-0.25,23400000000000.0,4291309.0,4974365.0,2.34,8258533.0,0.0,0.67,2100.0,-0.7,1.51,27.93,1.93,326.82,47.06,2145.0,-0.4,5.47,47.41,2000000.0,2.06,2.27,24.39,0.84,1.84,54.34,48.15,33.85,41.54,-22.14,88.0,15.05,0.97,19.36,41.01,42.17,74.93,-1,1
118,1394,9.732620319,0.638867412,0.65,2846074.0,2.21,28.2857682,0.63,248.51,2.33,20,0.47,17100000000000.0,5434285.0,4804680.0,1.55,4236631.0,0.0,1.28,1350.0,-0.54,1.4,28.95,0.85,47.94,59.5,1509.0,0.39,3.15,48.85,3600000.0,1.73,0.71,17.63,0.9,1.9,52.57,20.03,11.87,22.66,-8.62,86.35,8.26,2.01,14.99,20.72,26.05,160.97,-1,1
131,1394,77.86561267,0.790333953,0.0,1084071.0,5.37,28.2857682,0.88,62.26,2.55,20,-0.08,4720000000000.0,780477.0,1168998.0,1.63,1327416.0,0.0,0.63,1750.0,0.04,1.49,22.22,1.33,608.26,46.68,2064.0,0.04,6.05,29.51,378000.0,2.71,1.88,0.57,1.22,2.22,45.01,52.79,48.95,35.24,12.63,98.42,3.81,0.73,15.09,16.84,49.83,62.26,1,1
132,1394,11.01532572,1.087743128,0.0,635797.0,6.62,28.2857682,0.93,95.21,5.35,20,-0.04,1950000000000.0,264522.0,744334.0,1.14,281260.0,0.0,0.83,1700.0,-0.42,1.04,11.74,0.96,485.24,61.41,1836.0,0.04,7.37,14.76,144000.0,4.46,1.05,1.5,4.81,5.81,17.22,39.98,34.15,14.21,18.0,98.92,5.99,0.79,7.74,27.58,34.3,85.64,-1,-1
