CompanyId,Return,Beta,Return_mean,Return_median,Return_min,Return_max,Beta_mean,Beta_median,Beta_min,Beta_max,Debt_to_total_assets_ratio_mean,Debt_to_total_assets_ratio_median,Debt_to_total_assets_ratio_min,Debt_to_total_assets_ratio_max,Operating_profit_to_sale_mean,Operating_profit_to_sale_median,Operating_profit_to_sale_min,Operating_profit_to_sale_max,Fixed_asset_turnover_mean,Fixed_asset_turnover_median,Fixed_asset_turnover_min,Fixed_asset_turnover_max,Return_from_market_mean,Return_from_market_median,Return_from_market_min,Return_from_market_max,Current_assets_ratio_mean,Current_assets_ratio_median,Current_assets_ratio_min,Current_assets_ratio_max,Working_capital_return_mean,Working_capital_return_median,Working_capital_return_min,Working_capital_return_max,Longterm_debt_to_equity_ratio_mean,Longterm_debt_to_equity_ratio_median,Longterm_debt_to_equity_ratio_min,Longterm_debt_to_equity_ratio_max,Return_ratio_without_risk_mean,Return_ratio_without_risk_median,Return_ratio_without_risk_min,Return_ratio_without_risk_max,Profit_margin_growth_rate_mean,Profit_margin_growth_rate_median,Profit_margin_growth_rate_min,Profit_margin_growth_rate_max,Stock_market_value_mean,Stock_market_value_median,Stock_market_value_min,Stock_market_value_max,Net_profit_to_sale_mean,Net_profit_to_sale_median,Net_profit_to_sale_min,Net_profit_to_sale_max,Net_profit_to_Gross_profit_mean,Net_profit_to_Gross_profit_median,Net_profit_to_Gross_profit_min,Net_profit_to_Gross_profit_max,Current_ratio_mean,Current_ratio_median,Current_ratio_min,Current_ratio_max,Net_working_capital_mean,Net_working_capital_median,Net_working_capital_min,Net_working_capital_max,Operating_assets_Ratio_mean,Operating_assets_Ratio_median,Operating_assets_Ratio_min,Operating_assets_Ratio_max,Total_asset_turnover_mean,Total_asset_turnover_median,Total_asset_turnover_min,Total_asset_turnover_max,DPS_mean,DPS_median,DPS_min,DPS_max,EPS_growth_mean,EPS_growth_median,EPS_growth_min,EPS_growth_max,Liquidity_ratios_mean,Liquidity_ratios_median,Liquidity_ratios_min,Liquidity_ratios_max,ROA_mean,ROA_median,ROA_min,ROA_max,Quick_Ratio_mean,Quick_Ratio_median,Quick_Ratio_min,Quick_Ratio_max,Average_payment_period_mean,Average_payment_period_median,Average_payment_period_min,Average_payment_period_max,ROE_mean,ROE_median,ROE_min,ROE_max,EPS_mean,EPS_median,EPS_min,EPS_max,Total_income_growth_mean,Total_income_growth_median,Total_income_growth_min,Total_income_growth_max,P_to_E_mean,P_to_E_median,P_to_E_min,P_to_E_max,ROI_mean,ROI_median,ROI_min,ROI_max,Capital_mean,Capital_median,Capital_min,Capital_max,P_to_B_mean,P_to_B_median,P_to_B_min,P_to_B_max,P_to_S_mean,P_to_S_median,P_to_S_min,P_to_S_max,Cash_to_total_assets_ratio_mean,Cash_to_total_assets_ratio_median,Cash_to_total_assets_ratio_min,Cash_to_total_assets_ratio_max,Debt_to_equity_ratio_mean,Debt_to_equity_ratio_median,Debt_to_equity_ratio_min,Debt_to_equity_ratio_max,Equity_Ratio_mean,Equity_Ratio_median,Equity_Ratio_min,Equity_Ratio_max,DuPont_Ratio_mean,DuPont_Ratio_median,DuPont_Ratio_min,DuPont_Ratio_max,Gross_profit_margin_mean,Gross_profit_margin_median,Gross_profit_margin_min,Gross_profit_margin_max,Operating_profit_margin_mean,Operating_profit_margin_median,Operating_profit_margin_min,Operating_profit_margin_max,Net_profit_margin_mean,Net_profit_margin_median,Net_profit_margin_min,Net_profit_margin_max,Sales_growth_rate_mean,Sales_growth_rate_median,Sales_growth_rate_min,Sales_growth_rate_max,Current_debt_to_total_debt_Ratio_mean,Current_debt_to_total_debt_Ratio_median,Current_debt_to_total_debt_Ratio_min,Current_debt_to_total_debt_Ratio_max,Cost_to_sales_ratio_mean,Cost_to_sales_ratio_median,Cost_to_sales_ratio_min,Cost_to_sales_ratio_max,Sale_to_current_assets_mean,Sale_to_current_assets_median,Sale_to_current_assets_min,Sale_to_current_assets_max,Operating_cash_flow_to_sales_mean,Operating_cash_flow_to_sales_median,Operating_cash_flow_to_sales_min,Operating_cash_flow_to_sales_max,Cash_flow_returns_to_sales_mean,Cash_flow_returns_to_sales_median,Cash_flow_returns_to_sales_min,Cash_flow_returns_to_sales_max,Profit_margin_before_interest_and_taxes_mean,Profit_margin_before_interest_and_taxes_median,Profit_margin_before_interest_and_taxes_min,Profit_margin_before_interest_and_taxes_max,Net_return_on_working_capital_mean,Net_return_on_working_capital_median,Net_return_on_working_capital_min,Net_return_on_working_capital_max,r_dicho,b_dicho
338,-31.50894763,0.598449497,907.329093995,907.329093995,-25.88235301,1840.540541,1.5920603839999998,1.5920603839999998,1.03324115,2.150879618,0.0,0.0,0.0,0.0,559953.0,397865.0,92716.0,1189278.0,3.1666666666666674,4.13,0.47,4.9,117.7512081,154.9631166,11.2071741,187.0833336,0.7366666666666667,0.86,0.44,0.91,33.93666666666667,31.49,14.0,56.32,3.033333333333333,4.26,0.57,4.27,20.0,20.0,20.0,20.0,-0.7733333333333333,-0.11,-2.81,0.6,22403666666666.668,27700000000000.0,511000000000.0,39000000000000.0,391771.6666666667,302921.0,44795.0,827599.0,929847.3333333334,702478.0,165939.0,1921125.0,1.6966666666666663,1.86,1.24,1.99,1109448.0,1076003.0,389453.0,1862888.0,65.10666666666667,96.63,0.0,98.69,0.6666666666666666,0.7,0.51,0.79,79.66666666666667,50.0,49.0,140.0,-2.0033333333333334,-0.8,-4.88,-0.33,0.49,0.48,0.26,0.73,7.636666666666667,9.59,1.98,11.34,1.07,1.14,0.78,1.29,447.0333333333333,295.61,121.04,924.45,25.706666666666667,16.99,9.67,50.46,251.66666666666663,149.0,102.0,504.0,-1.1533333333333335,-0.33,-4.86,1.73,58.07666666666666,33.82,11.43,128.98,7.733333333333334,7.44,2.45,13.31,2980034.6666666665,600000.0,300000.0,8040104.0,18.64333333333333,3.09,0.96,51.88,8.37,6.32,0.32,18.47,4.06,3.77,3.69,4.72,2.6766666666666663,3.2,0.57,4.26,3.676666666666667,4.2,1.57,5.26,35.56,23.84,18.99,63.85,29.096666666666664,33.07,10.48,43.74,17.196666666666665,18.65,5.86,27.08,11.94,14.15,2.83,18.84,79.84666666666668,107.99,18.32,113.23,83.33333333333333,86.48,68.55,94.97,9.096666666666666,9.53,3.82,13.94,0.7333333333333334,0.72,0.7,0.78,76.80666666666667,28.41,18.95,183.06,-1.2233333333333332,-1.69,-9.76,7.78,22.1,25.26,11.85,29.19,33.04,30.61,12.19,56.32,-1,1
340,216.9027342,0.189060914,196.399449767,90.16625398,4.819277149,604.0976201,0.5703184816,0.776096181,-0.366597528,1.130093757,0.0,0.0,0.0,0.0,315353.0,181743.5,70965.0,1076294.0,18.290000000000003,16.29,7.23,41.36,81.158090985,77.27808572,-20.86124983,187.0833336,0.9216666666666664,0.925,0.88,0.95,53.69833333333333,48.195,23.84,116.99,4.58,4.69,3.18,5.88,20.33333333333333,20.0,20.0,22.0,0.4616666666666667,0.665,-0.36,1.06,5647166666666.667,807500000000.0,178000000000.0,24200000000000.0,202550.5,78653.5,35390.0,795270.0,463415.0,266158.5,128225.0,1323972.0,1.2766666666666666,1.225,1.11,1.47,351355.1666666667,204377.0,168836.0,960732.0,28.015,0.0,0.0,88.72,0.91,0.945,0.76,1.0,885.3333333333334,655.0,250.0,1752.0,0.8233333333333334,0.29,-0.01,3.18,0.5383333333333333,0.59,0.08,0.75,8.565,4.975,3.51,26.36,0.6649999999999999,0.6599999999999999,0.58,0.76,412.69000000000005,325.7,136.73,874.19,37.82833333333333,26.76,16.32,95.03,1722.5,1311.0,655.0,4909.0,0.8233333333333334,0.29,-0.01,3.18,16.925,10.31,4.82,40.53,12.756666666666666,7.825,6.07,34.05,90000.0,54000.0,54000.0,162000.0,7.131666666666667,2.48,0.74,20.45,2.21,0.49,0.17,8.1,3.0916666666666663,2.73,1.72,5.75,3.905,4.24,1.89,4.98,4.905,5.24,2.89,5.98,21.738333333333333,19.08,16.72,34.66,24.788333333333338,22.35,14.64,44.21,16.173333333333332,12.7,7.87,36.11,9.203333333333331,5.705,3.55,26.7,36.78333333333334,30.65,15.65,82.26,95.35333333333334,95.82,90.36,97.7,9.203333333333331,8.61,5.75,14.36,0.9,0.925,0.72,0.99,5.738333333333334,5.300000000000001,3.08,9.45,1.9316666666666664,2.285,-9.12,11.52,19.091666666666665,15.53,12.06,38.64,53.071666666666665,47.27,23.65,115.86,1,1
351,20.19230772,2.035276288,-34.37499998,-34.37499998,-34.37499998,-34.37499998,0.621224951,0.621224951,0.621224951,0.621224951,0.865,0.865,0.85,0.88,14300444.5,14300444.5,12945066.0,15655823.0,4.27,4.27,3.52,5.02,-4.827037864999999,-4.827037864999999,-20.86124983,11.2071741,0.6950000000000001,0.6950000000000001,0.64,0.75,-4.69,-4.69,-6.46,-2.92,8.815,8.815,7.37,10.26,21.0,21.0,20.0,22.0,-2.21,-2.21,-4.37,-0.05,25550000000000.0,25550000000000.0,17700000000000.0,33400000000000.0,4760812.5,4760812.5,3543306.0,5978319.0,20376232.0,20376232.0,15853005.0,24899459.0,0.845,0.845,0.76,0.93,-12549573.5,-12549573.5,-19326697.0,-5772450.0,0.0,0.0,0.0,0.0,1.4300000000000002,1.4300000000000002,1.11,1.75,123.0,123.0,16.0,230.0,-3.295,-3.295,-6.24,-0.35,0.8,0.8,0.73,0.87,4.97,4.97,3.67,6.27,0.61,0.61,0.58,0.64,160.675,160.675,110.9,210.45,44.27,44.27,30.14,58.4,449.5,449.5,401.0,498.0,-3.805,-3.805,-7.52,-0.09,5.295,5.295,5.0,5.59,9.75,9.75,6.66,12.84,10410000.0,10410000.0,8820000.0,12000000.0,1.875,1.875,1.37,2.38,0.18,0.18,0.16,0.2,6.355,6.355,4.36,8.35,6.35,6.35,5.81,6.89,7.35,7.35,6.81,7.89,13.68,13.68,12.68,14.68,14.825,14.825,14.76,14.89,10.705,10.705,9.36,12.05,3.44,3.44,3.3,3.58,52.895,52.895,8.84,96.95,93.1,93.1,89.29,96.91,5.875,5.875,5.58,6.17,2.105,2.105,1.65,2.56,7.695,7.695,7.18,8.21,11.88,11.88,9.07,14.69,11.11,11.11,10.41,11.81,-37.6,-37.6,-58.2,-17.0,-1,-1
356,154.2372883,1.379765604,-40.50124532,-40.50124532,-40.50124532,-40.50124532,1.748141005,1.748141005,1.748141005,1.748141005,0.7050000000000001,0.7050000000000001,0.64,0.77,386982.5,386982.5,311653.0,462312.0,9.61,9.61,8.39,10.83,59.45970995,59.45970995,11.2071741,107.7122458,0.905,0.905,0.9,0.91,10.53,10.53,6.15,14.91,3.25,3.25,2.55,3.95,20.0,20.0,20.0,20.0,-0.52,-0.52,-0.65,-0.39,2975000000000.0,2975000000000.0,2560000000000.0,3390000000000.0,99886.5,99886.5,72597.0,127176.0,1195532.0,1195532.0,1058399.0,1332665.0,1.38,1.38,1.28,1.48,2274421.5,2274421.5,2248706.0,2300137.0,0.0,0.0,0.0,0.0,0.89,0.89,0.8,0.98,27.5,27.5,25.0,30.0,-1.08,-1.08,-1.24,-0.92,0.96,0.96,0.83,1.09,1.89,1.89,1.43,2.35,0.73,0.73,0.67,0.79,300.455,300.455,279.51,321.4,7.27,7.27,4.94,9.6,56.0,56.0,52.0,60.0,-1.075,-1.075,-1.24,-0.91,22.46,22.46,17.77,27.15,3.17,3.17,2.59,3.75,2400000.0,2400000.0,2400000.0,2400000.0,1.065,1.065,0.85,1.28,0.35,0.35,0.31,0.39,10.125,10.125,2.65,17.6,2.38,2.38,1.94,2.82,3.38,3.38,2.94,3.82,30.115,30.115,26.19,34.04,13.985,13.985,12.69,15.28,4.555,4.555,3.57,5.54,1.165,1.165,0.87,1.46,12.965,12.965,4.17,21.76,94.025,94.025,92.54,95.51,8.58,8.58,6.71,10.45,1.08,1.08,0.8,1.36,20.955,20.955,14.39,27.52,-6.079999999999999,-6.079999999999999,-18.33,6.17,8.635,8.635,7.0,10.27,4.76,4.76,3.49,6.03,1,-1
358,99.95151316,0.177842618,92.4259788148,41.92139734,-4.705882326,274.4786494,0.6180782236000001,0.586890179,-0.105698064,1.089540572,0.655,0.655,0.58,0.75,202387.3333333333,67193.5,43034.0,765717.0,3.5850000000000004,4.1,0.0,5.5,81.158090985,77.27808572,-20.86124983,187.0833336,0.88,0.87,0.84,0.93,23.801666666666662,19.435,14.72,36.15,2.35,2.275,1.51,3.63,20.33333333333333,20.0,20.0,22.0,0.1766666666666666,0.065,-0.39,1.03,5604833333333.333,491500000000.0,148000000000.0,21500000000000.0,157596.5,38523.0,24458.0,644566.0,289431.8333333333,160637.5,91983.0,884616.0,1.6150000000000002,1.395,1.21,2.52,700180.5,167765.5,143808.0,1984217.0,25.106666666666666,0.0,0.0,75.68,1.375,1.45,1.02,1.6,91.66666666666669,95.0,50.0,150.0,0.4383333333333333,-0.145,-0.53,2.7,1.596666666666667,0.97,0.61,3.44,6.2700000000000005,5.035,3.33,14.28,0.4516666666666666,0.44,0.4,0.5,48.598333333333336,21.285,3.63,175.72,16.453333333333333,12.99,10.12,32.15,203.83333333333331,145.0,119.0,451.0,0.545,-0.03,-0.28,2.68,22.94333333333333,14.29,5.43,62.11,10.975,9.065,6.98,23.12,605340.0,204120.0,162000.0,1428840.0,3.481666666666667,1.885,0.65,9.44,1.231666666666667,0.38,0.23,3.18,6.896666666666666,6.18,3.3,14.35,1.855,1.715,0.91,3.01,2.855,2.715,1.91,4.01,36.925,36.92,24.95,52.37,13.135,12.535,8.35,23.28,6.681666666666666,6.165,3.96,11.29,4.565,3.995,2.22,9.5,44.145,39.045,6.42,86.11,93.24833333333332,92.895,91.97,95.62,7.265,7.300000000000001,3.9,10.68,1.455,1.44,1.2,1.71,24.0,22.5,13.74,39.19,4.596666666666667,5.415,-2.41,10.45,6.775,6.25,4.03,11.56,23.35,18.705,14.72,36.13,1,1
360,33.72602797,0.212131437,259.07293501775,111.2935122705,-19.76149917,833.4662147,0.223593291,0.1278967955,-0.038271154,0.676850727,0.5660000000000001,0.56,0.48,0.68,94045.0,19951.0,-1064.0,299948.0,3.316,2.37,1.77,6.8,95.148274362,107.7122458,-20.86124983,187.0833336,0.8640000000000001,0.85,0.82,0.92,50.536,41.88,6.19,92.86,1.5719999999999998,1.35,0.98,2.69,20.4,20.0,20.0,22.0,0.55,-0.09,-0.49,3.65,3010485600000.0,315000000000.0,65428000000.0,8240000000000.0,75533.0,37492.0,835.0,226602.0,130864.8,34497.0,31465.0,366882.0,1.936,1.98,1.63,2.29,151067.4,111131.0,45277.0,342821.0,39.29,0.0,0.0,98.56,1.138,0.97,0.5,1.85,109.2,91.0,9.0,286.0,4.532,0.2,-0.92,22.67,0.58,0.73,0.0,0.9,18.33,14.8,1.07,37.72,0.6519999999999999,0.6,0.42,0.88,132.46,139.19,34.39,265.67,38.446000000000005,30.24,2.73,74.39,882.8,426.0,18.0,2575.0,8.876000000000001,0.2,-0.92,43.9,61.722,36.38,6.49,198.83,23.046,17.39,1.48,45.26,87800.0,88000.0,44000.0,131000.0,10.416,2.98,0.98,26.83,4.296,2.0,0.46,9.65,13.38,11.59,4.82,27.35,1.172,1.45,0.55,1.65,2.172,2.45,1.55,2.65,48.14,40.83,37.68,64.34,26.438,24.95,20.77,33.03,13.994,13.93,-0.84,27.01,15.154,16.04,0.52,29.73,38.05800000000001,51.78,-22.07,74.04,96.402,95.46,93.98,99.25,8.81,8.26,6.03,13.21,1.128,1.09,0.6,1.82,30.646000000000004,27.19,11.8,69.77,3.47,5.43,-43.06,31.1,23.308,21.98,9.52,43.59,48.524,41.51,1.7,90.0,1,1
362,53.61020962,0.76404512,215.45655751025,84.06862739050001,-24.86772484,718.5567001,0.7988096785000001,0.8461838825000001,0.365142054,1.137728895,0.608,0.57,0.56,0.69,414164.0,301545.0,96561.0,1224146.0,4.29,2.82,1.43,10.67,88.020924054,107.7122458,-20.86124983,187.0833336,0.784,0.79,0.75,0.81,49.53,48.98,19.85,81.8,2.282,2.41,1.55,2.58,20.4,20.0,20.0,22.0,0.302,0.52,-1.32,1.36,9797400000000.0,1660000000000.0,797000000000.0,26800000000000.0,533672.8,227609.0,58648.0,1762413.0,914464.0,708447.0,221674.0,2028465.0,1.5059999999999998,1.55,1.3,1.6,1212333.4,584152.0,345286.0,3125621.0,36.908,0.0,0.0,92.87,1.828,1.75,1.39,2.32,83.0,40.0,10.0,169.0,-1.4359999999999995,-0.31,-9.04,2.91,1.176,1.14,0.9,1.38,10.239999999999998,9.93,2.98,18.33,0.792,0.74,0.68,0.96,137.68599999999998,112.76,27.36,338.76,25.604,23.13,8.1,38.14,459.2,442.0,114.0,987.0,-0.7819999999999999,0.64,-8.94,2.9,16.926,15.24,1.58,40.79,13.356,14.07,5.38,18.31,2676360.6,893025.0,510300.0,5734089.0,4.3420000000000005,1.75,0.84,13.35,0.982,0.49,0.23,2.28,2.8519999999999994,3.03,1.95,3.53,1.4420000000000002,1.2,0.83,2.41,2.442,2.2,1.83,3.41,42.838,45.41,29.34,54.72,11.374,12.1,6.46,16.03,4.876,4.02,3.54,7.3,5.544,4.9,2.15,10.52,55.95,47.74,8.07,107.99,85.13199999999999,91.15,69.95,93.01,5.0920000000000005,5.41,3.31,7.45,2.188,2.08,1.84,2.88,16.022,12.67,4.96,34.22,0.154,3.11,-5.76,4.41,7.646000000000001,7.11,5.25,12.18,48.79600000000001,49.46,18.88,81.8,1,1
363,134.2256948,0.216096317,92.9606011045,22.7030038885,-39.6103896,376.9089798,0.5454811093333333,0.7286061045000001,-0.539290136,1.1381301,0.5871428571428571,0.62,0.34,0.7,92449.71428571428,53377.0,12356.0,222122.0,2.6357142857142857,2.73,0.0,7.04,81.78449629857143,85.54292818,-20.86124983,187.0833336,0.7528571428571428,0.81,0.54,0.86,167.34857142857143,5.67,1.6,1139.88,2.725714285714285,3.24,1.45,3.43,19.571428571428573,20.0,15.0,22.0,0.0614285714285714,-0.39,-0.78,2.74,4002285714285.7134,656000000000.0,151000000000.0,17400000000000.0,40211.71428571428,21620.0,-12313.0,192837.0,164347.0,130509.0,60471.0,391833.0,1.8485714285714288,1.73,1.32,3.24,486380.0,523660.0,223360.0,700541.0,27.07,0.0,0.0,95.14,0.6742857142857143,0.66,0.47,0.93,79.42857142857143,10.0,0.0,520.0,1.6157142857142854,0.29,-1.13,5.55,0.9985714285714286,1.06,0.0,2.56,3.88,1.46,0.28,20.16,1.0557142857142858,0.92,0.77,2.01,174.68428571428572,175.91,0.0,290.84,13.398571428571428,3.62,0.72,71.67,195.14285714285717,32.0,-82.0,1285.0,2.391428571428571,0.27,-1.15,11.02,250.68,41.0,-12.24,976.13,5.365714285714285,2.14,0.39,27.65,515183.5714285714,300000.0,150000.0,952095.0,4.2,1.6,0.51,16.37,1.8757142857142857,0.81,0.3,5.23,3.932857142857143,4.12,0.33,8.32,2.365714285714286,2.15,1.19,3.43,3.365714285714286,3.15,2.19,4.43,31.145714285714288,31.78,22.56,45.6,13.041428571428572,14.11,7.2,16.83,7.341428571428572,6.6,1.47,15.62,3.915714285714286,0.83,-2.43,22.97,28.862857142857145,27.29,-38.86,165.36,66.78714285714285,63.93,38.15,90.88,9.09142857142857,9.15,6.34,13.16,0.8499999999999999,0.8,0.59,1.22,37.59285714285715,29.66,17.87,66.95,6.581428571428572,7.59,-0.44,14.31,13.747142857142858,10.89,3.76,32.3,29.10571428571428,3.92,-4.34,188.08,1,1
367,2438.122607,1.04152665,64.544740244986,28.5714285,-5.07e-09,144.3478261,0.527218669,0.389087051,-0.069536642,1.713294716,0.5966666666666666,0.64,0.32,0.76,129478.16666666669,124307.0,31175.0,243371.0,5.593333333333334,6.035,0.0,8.99,69.58805958166667,66.19342691,-20.86124983,187.0833336,0.8450000000000001,0.825,0.8,0.92,36.24333333333333,18.135,6.97,82.71,2.16,2.01,1.17,3.85,19.5,20.0,15.0,22.0,0.4366666666666666,-0.065,-0.7,3.11,4183333333333.3335,596500000000.0,149000000000.0,22700000000000.0,101754.66666666669,100483.0,4211.0,213362.0,254048.66666666663,263015.5,106916.0,433748.0,2.043333333333333,1.69,1.22,3.3,458106.0,276932.0,90372.0,1150005.0,16.276666666666667,0.0,0.0,97.66,1.6016666666666666,1.63,1.3,1.98,130.0,65.0,10.0,500.0,3.31,0.1649999999999999,-0.75,18.93,1.225,1.165,0.0,2.27,9.725,9.46,0.79,24.73,1.2733333333333334,0.93,0.7,2.17,163.76,186.21,0.0,280.13,22.166666666666668,18.61,2.53,51.12,541.1666666666666,486.5,30.0,1524.0,3.303333333333333,0.1649999999999999,-0.75,18.89,31.711666666666662,8.49,3.9,129.72,14.193333333333332,11.62,1.32,37.86,193333.3333333333,140000.0,140000.0,300000.0,5.133333333333334,1.18,0.7,25.34,1.5466666666666669,0.395,0.16,7.65,12.208333333333334,12.285,6.6,16.77,1.6033333333333335,1.38,0.77,2.97,2.603333333333333,2.38,1.77,3.97,41.52666666666666,42.21,25.19,56.45,15.876666666666663,16.265,10.79,18.79,7.978333333333334,6.390000000000001,3.49,14.23,5.705000000000001,6.265000000000001,0.47,12.48,48.55666666666667,38.52,-9.92,152.47,88.11500000000001,94.16,54.32,97.02,5.056666666666667,4.9,3.45,6.49,1.805,1.76,1.44,2.25,12.771666666666668,12.845,8.19,16.96,7.798333333333335,8.105,0.28,14.8,9.011666666666668,7.629999999999999,4.22,16.12,37.25333333333334,19.79,6.43,84.15,1,-1
368,39.7193659,0.28058606,123.97781227740002,6.329113919,-23.76237624,338.2963495,1.2826477606000002,0.152962833,0.015020529,5.059995933,0.5266666666666667,0.54,0.45,0.57,94275.33333333331,41673.5,22761.0,325722.0,2.863333333333333,2.305,0.9,6.31,81.158090985,77.27808572,-20.86124983,187.0833336,0.8483333333333333,0.855,0.77,0.94,23.265,17.634999999999998,6.96,57.46,1.3866666666666667,1.47,1.0,1.54,20.33333333333333,20.0,20.0,22.0,0.3266666666666666,0.155,-0.53,1.64,2996300000000.0,205050000000.0,83300000000.0,10100000000000.0,61072.5,24553.0,7311.0,225121.0,120381.5,65746.0,38113.0,352266.0,1.89,1.905,1.47,2.27,223415.3333333333,173441.0,83407.0,479933.0,32.538333333333334,0.0,0.0,98.09,0.8616666666666667,0.82,0.72,1.04,100.66666666666669,94.5,40.0,215.0,0.275,-0.125,-0.61,2.68,1.1766666666666667,1.24,0.16,1.82,7.13,6.17,2.06,13.88,1.1116666666666666,1.08,0.94,1.33,447.00833333333327,447.58,88.88,961.15,13.531666666666666,12.655,4.68,22.93,173.33333333333334,173.5,73.0,269.0,0.8383333333333334,0.505,-0.44,2.68,30.481666666666666,12.99,3.14,101.94,7.256666666666667,7.84,2.54,11.39,337963.0,100000.0,100000.0,1159840.0,3.911666666666666,1.07,0.43,13.24,3.3083333333333336,0.555,0.28,10.54,8.328333333333335,5.109999999999999,1.82,19.87,0.96,0.945,0.62,1.35,1.96,1.945,1.62,2.35,51.945,51.67,42.47,61.63,19.511666666666667,18.965,14.64,26.41,13.813333333333333,12.595,8.8,24.42,8.218333333333334,7.17,2.84,16.88,43.17000000000001,31.505,-3.74,98.76,89.565,90.73,82.71,94.34,7.251666666666666,7.175,6.32,8.45,1.0116666666666667,1.04,0.79,1.24,48.04,38.125,24.11,86.96,2.3016666666666663,3.0250000000000004,-11.02,14.15,14.368333333333334,12.945,8.96,25.19,23.743333333333336,18.825000000000003,6.96,57.46,1,1
370,435.4545454,1.222638368,62.8471557184,5.257288212,-39.13043476,304.9295773,0.9138574812,0.579255264,0.377999847,1.7242651,0.4833333333333334,0.49,0.29,0.66,89464.16666666667,52389.5,29742.0,253152.0,2.268333333333333,1.93,0.0,6.15,69.58805958166667,66.19342691,-20.86124983,187.0833336,0.6716666666666667,0.69,0.57,0.76,94.34,83.945,18.26,255.66,1.4883333333333333,1.36,0.47,2.82,19.5,20.0,15.0,22.0,0.7033333333333335,0.315,-0.58,2.72,1154241666666.6667,360000000000.0,58400000000.0,5090000000000.0,85730.0,42372.0,11241.0,300446.0,121087.0,88404.0,36984.0,313257.0,1.7766666666666666,1.86,0.99,2.52,173334.16666666666,112491.0,-1899.0,549152.0,16.57,0.0,0.0,99.42,0.7966666666666665,0.79,0.52,1.21,54.0,45.0,20.0,130.0,1.7633333333333334,1.08,-0.31,6.14,1.1133333333333333,1.14,0.0,1.98,15.211666666666666,10.395,4.19,30.65,1.26,1.27,0.65,2.04,243.855,208.09,0.0,577.37,29.27333333333333,28.125,7.81,56.42,542.0,436.5,84.0,1226.0,1.9116666666666664,1.565,-0.31,6.07,10.053333333333333,6.234999999999999,3.73,22.81,17.92833333333333,13.765,6.31,37.23,211666.66666666663,85000.0,50000.0,500000.0,2.21,1.825,0.61,5.97,2.04,1.135,0.34,6.78,5.3133333333333335,5.415,1.97,8.14,1.13,0.915,0.36,2.49,2.13,1.915,1.36,3.49,52.678333333333335,53.425,28.68,73.38,30.18166666666667,29.235,21.55,41.69,21.758333333333336,19.905,13.53,33.69,17.851666666666663,14.635000000000002,5.89,39.98,28.2,14.675,-26.21,90.07,90.46333333333332,88.815,85.66,96.96,9.24,8.865,7.27,12.14,1.1583333333333334,1.135,0.83,1.53,47.71833333333333,25.53,20.73,126.48,12.578333333333331,13.155,-10.16,25.6,27.466666666666665,24.45,16.47,48.47,-30.158333333333346,46.705,-342.89,98.36,1,-1
371,441.0648835,0.617105257,56.274671875,56.274671875,40.54934374,72.00000001,0.739822551,0.739822551,0.545067889,0.934577213,0.4433333333333333,0.45,0.43,0.45,2015394.0,634176.0,394383.0,5017623.0,0.8133333333333334,1.01,0.0,1.43,142.5297927933333,154.9631166,85.54292818,187.0833336,0.73,0.69,0.69,0.81,66.85000000000001,42.93,27.82,129.8,0.82,0.82,0.77,0.87,18.33333333333333,20.0,15.0,20.0,0.3533333333333333,0.33,0.18,0.55,44766666666666.66,20000000000000.0,11300000000000.0,103000000000000.0,1702896.0,491634.0,341275.0,4275779.0,2099356.333333333,760946.0,386281.0,5150842.0,2.056666666666666,1.87,1.79,2.51,3009085.333333333,1994968.0,1549047.0,5483241.0,64.17,95.52,0.0,96.99,0.51,0.4,0.37,0.76,29.0,19.0,19.0,49.0,2.583333333333333,0.25,-0.22,7.72,2.6566666666666667,2.46,0.0,5.51,16.81,8.44,7.82,34.17,0.9766666666666666,0.99,0.79,1.15,82.86,97.94,0.0,150.64,29.626666666666665,15.01,12.98,60.89,627.3333333333334,179.0,143.0,1560.0,2.803333333333333,0.44,0.27,7.7,32.71,33.32,24.06,40.75,22.043333333333333,12.54,10.2,43.39,4740101.333333333,2739933.0,2377382.0,9102989.0,5.319999999999999,4.93,3.76,7.27,8.816666666666666,9.2,6.49,10.76,0.85,0.87,0.7,0.98,0.6066666666666666,0.7,0.25,0.87,1.606666666666667,1.7,1.25,1.87,64.19333333333333,58.79,53.57,80.22,36.77333333333333,35.79,22.12,52.41,34.29,29.96,22.59,50.32,28.366666666666664,23.39,19.55,42.16,120.85666666666668,24.39,-1.31,339.49,98.46333333333332,98.27,97.82,99.3,6.743333333333332,7.14,5.26,7.83,0.7333333333333334,0.61,0.47,1.12,97.00333333333332,126.15,28.7,136.16,8.59,12.82,-7.63,20.58,36.21333333333333,31.68,26.39,50.57,69.96666666666667,44.05,35.85,130.0,1,1
